price,address,beds,baths,sq_feet,type,urls,lat,lon,description
799000,"4003 Lakepoint Rd, Champaign, IL 61822",3.0,5.0,4255.0, House for sale,https://www.zillow.com/homedetails/4003-Lakepoint-Rd-Champaign-IL-61822/3198262_zpid/,40.089744567871094,-88.31028747558594,"""One-of-a-kind lakeside home with a brand new roof located in a gated subdivision loaded with amenities, inside & out, that will excite family and friends.  Hardwood floors grace most of the first floor including the bright and spacious living/great room featuring a vaulted ceiling, an abundance of windows, floor to ceiling stone front fireplace and is open to the den/sitting room with built-ins.  The oversized gourmet kitchen is every chef's dream and boasts cherry cabinetry, Viking stainless steel appliances, a large wet bar overlooking the eating area, and offers an ice maker & wine chiller.  Dine with your friends and family in the circular dining room with views of the water.  Escape to the private, circular study from the dining room with panoramic views of the lake and featuring a custom built-in office area.  Retire to your private first-floor master suite with access to your very own back porch, double walk-in closets and a spa-like double master bath with dry sauna.  Two bedrooms suites, with views of the lake, complete the upper level.  The back stone patio overlooking the lake is the perfect place for your summer gatherings.  Walk down to the lake and enjoy the peaceful views from the lakeside stone patio.  Only a personal tour will allow you to completely appreciate the beauty and amenities this home offers. Seller will consider a house trade."""
106000,"1013 W Columbia Ave, Champaign, IL 61821",2.0,1.0,825.0, House for sale,https://www.zillow.com/homedetails/1013-W-Columbia-Ave-Champaign-IL-61821/3222829_zpid/,40.12105941772461,-88.2619400024414,'You will be pleasantly surprised with all that this classic bungalow in an ideal Champaign location has to offer. Enjoy your morning coffee in the updated cozy eat in kitchen. The dining area could be an idea home office during these times. Gleaming timeless hardwood floors welcome you into this move in ready home. The full basement is great for all those extras.  A real plus is the over sized Amish built detached two car garage. So much storage throughout. Large south facing back yard with plenty of garden space. GUIDING YOU HOME!'
467900,"3807 Freedom Blvd, Champaign, IL 61822",3.0,4.0,2385.0, House for sale,https://www.zillow.com/homedetails/3807-Freedom-Blvd-Champaign-IL-61822/89055759_zpid/,40.06453323364258,-88.27355194091797,"""This home boasts an exceptional location, overlooking a park in the front and peaceful lake views from the back! It's corner lot location also enhances curb appeal with a side-load 3-car garage with oversize overhead doors. A premium 8-foot Pella front door opens into a two-story foyer with spectacular natural light. A barrel vaulted entry corridor, complemented by four ornamental columns, leads to the wide-open living space. The great room features cathedral ceiling and a stone fireplace flanked by full-length glass doors on either side, leading to the low maintenance composite deck with lake views. Rich hand-scraped style hardwood floors run from the foyer through the kitchen and dining rooms. The kitchen features white custom soft-close cabinets and light quartz counters with a contrasting island of dark cabinets that match the floors. Arched open doorways separate the dining room from the adjacent kitchen and great room. It features a multi-step designer crown molding and a wall of windows overlooking the backyard and lake. A barrel vaulted vestibule leads to the master suite. The bedroom has two full-length windows overlooking the lake, a tray ceiling, and multiple layers of crown molding. The master bath features a custom glass and tile shower, a corner whirlpool tub, & dual vanities. The other two main floor bedrooms share a Jack-and-Jill bathroom. The finished 9-foot lower level offers more than 1,300 additional finished square feet, including a huge 18'x14' 4th bedroom with walk-in closet, a full bath, and hundreds of square feet of open living/media/game/exercise space. A second egress window in the open L-shaped space means a 5th bedroom could easily be added. The whole house features Pella windows and exterior doors, high-efficiency HVAC, and sump pump with hydro backup pump. See HD photos & 3D virtual tour!"""
114900,"2573 Clayton Blvd #2573, Champaign, IL 61822",3.0,2.0,1168.0, Under Contract,https://www.zillow.com/homedetails/2573-Clayton-Blvd-2573-Champaign-IL-61822/2076859150_zpid/,40.12318801879883,-88.28692626953125,'Come take a look at this cute 3 bedroom 2 bathroom condo. This condo offers spacious bedrooms with nice sized closets and updates throughout. The open concept living spaces feature updated appliances make it the perfect place for entertaining. You do not want to miss out on this adorable condo!'
369900,"811 Dodds Dr, Champaign, IL 61820",4.0,3.0,2939.0, House for sale,https://www.zillow.com/homedetails/811-Dodds-Dr-Champaign-IL-61820/3226274_zpid/,40.098960876464844,-88.25724029541016,"""THIS IS THE HOME YOU'VE BEEN WAITING FOR! Boasting 4 generously sized bedrooms, 2.5 bathrooms and nearly 3000 sqft, this NEWLY RENOVATED 1 story ranch-style home is not only sprawling, but GORGEOUS. With it's dreamy open floor plan and desirable location, this home is a treasured gem! Solid, Top-notch construction & Quality craftsmanship throughout, full electrical rewire, all new plumbing, new windows (lifetime warranty!). The kitchen is STUNNING with thoughtfully designed custom maple cabinetry, beautiful calacatta quartz countertops and tile backsplash. Classic & elegant, custom tiled bathrooms, glistening hardwood flooring throughout, large windows fill the home with natural light, a 4-season sunroom to enjoy the perfect cup of coffee, cozy fireplace, private backyard, and so much more. IT'S ALL NEW! All that's left to do is move right in. This home is A MUST SEE; Pictures do not do it justice. You will LOVE everything about it! Schedule your showing today!"""
425000,"1806 Kensington Knoll Dr, Champaign, IL 61822",5.0,4.0,3255.0, Under Contract,https://www.zillow.com/homedetails/1806-Kensington-Knoll-Dr-Champaign-IL-61822/3197567_zpid/,40.094242095947266,-88.3160171508789,"""Don't miss your chance to view this spacious and beautifully maintained home on a large, cul-de-sac lot in Trails of Brittany.  You will feel right at home as soon as you enter.  Lovely wood floors welcome you in to the kitchen, breakfast and dining rooms. Built-in bookcases surround the family room fireplace. All stainless steel appliances and a granite topped island in the kitchen make a great gathering place or move right on to the screened porch, perfect for the coming summer weather. The 1st floor also provides a formal living area, formal dining room with tray ceiling and a private 5th bedroom/office. Upstairs the master bedroom has a fireplace, perfect for cold winter nights, large walk-in closet and 4 piece bath.  3 additional bedrooms are ample size with lots of natural light. Don't forget the basement with large 2nd family room, a 3rd full bath, a rec room/6th bedroom plus a 15'x23' area to be used for storage/exercise. This home offers surround sound, a new roof in 2019 and that desirable location. Make plans to check it out now!"""
124900,"1508 Powers Ln, Champaign, IL 61821",3.0,2.0,1272.0, Under Contract,https://www.zillow.com/homedetails/1508-Powers-Ln-Champaign-IL-61821/3220877_zpid/,40.131996154785156,-88.26338958740234,"'You will love all of the space this home has to offer! A large front yard greets you from the street while the brick exterior makes the home feel welcoming. Inside, brand new cool tone vinyl plank flooring flows from the bright and airy living room to the spacious dining room. The open living space opens into a roomy kitchen with a breakfast bar, neutral counters, and a large window. Off the kitchen is an updated half bath with laundry hookups and convenient built-in cabinets. The same stylish flooring from the main living space flows through all three bedrooms, one with an impressive walk-in closet. The home comes equipped with a 2-car detached garage and a fully fenced backyard, perfect for enjoying time outdoors. Newer roof & gutters! There is nothing left to do but move in. Schedule your showing today!'"
119900,"910 Lincolnshire Dr APT 103, Champaign, IL 61821",2.0,2.0,1098.0, Condo for sale,https://www.zillow.com/homedetails/910-Lincolnshire-Dr-APT-103-Champaign-IL-61821/3232377_zpid/,40.095970153808594,-88.25788879394531,"'Two-bedroom condo in a secure building located in a superb central location; close to shopping, dining, parks, bus stop, UofI and more.  Spacious living room with access to a cozy patio overlooking the common backyard.  The dining area has storage closets and a cozy nook for a desk.  Kitchen with breakfast bar for casual dining.  New in 2014:  carpet, kitchen & hallway flooring, and the HVAC.'"
130000,"2902 W John St, Champaign, IL 61821",2.0,1.0,950.0, House for sale,https://www.zillow.com/homedetails/2902-W-John-St-Champaign-IL-61821/3228067_zpid/,40.109928131103516,-88.29354858398438,"'Massive price drop - Where else can you find remarkable 1.87 wooded acres on the Copper Slough Creek in the heart of Champaign!!!!  This property is sold with adjoining lot 44-20-15-104-002.  Build your dream home in a scenic setting or can be developed.  Includes small turn of the century cottage sold ""as -is"" but has newer furnace , water heater & roof...garage & storage shed.  Electrical System can use updating. This is a rare beautiful lot ..stop by & take a walk!'"
95900,"408 N Prairie St APT 12A, Champaign, IL 61820",1.0,1.0,823.0, Condo for sale,https://www.zillow.com/homedetails/408-N-Prairie-St-APT-12A-Champaign-IL-61820/2104919845_zpid/,40.11940002441406,-88.24830627441406,"'Vintage Cooperative building in a historical area near downtown Champaign.  Seconds away from Westside Park, shopping, restaurants, and nightlife.  Open floorplan with living room dining area and kitchen having no wall separation.  The kitchen features a huge breakfast bar area, Jenn Air gas range, and dishwasher.  The Living Room has good natural light with double french doors that lead out to a balcony.  The association fee covers heat, water, garbage, recycling, pest control, outdoor maintenance, and cleaning of the common areas.'"
199900,"1904 Peach St, Champaign, IL 61820",4.0,3.0,2436.0, Under Contract,https://www.zillow.com/homedetails/1904-Peach-St-Champaign-IL-61820/3233680_zpid/,40.0922966003418,-88.25425720214844,"""This large home on a corner lot in the Aryshire subdivision has all the space you'll need in a great central location! Mature trees and low maintenance landscaping make the exterior feel inviting. A foyer with easy access to a half bath greets you though the front door and effortlessly flows into an open formal living room and dining room. French doors lead you to a large den with tons of natural light, vaulted ceilings, and access to a deck located on the eastern side of the home. A large sunroom with convenient storage closets is located just off the den and offers access to the roomy back yard with patio space. The kitchen comfortably opens into a cozy family room that features sliding glass doors to the sunroom and access to the laundry breezeway attached to the 2-car garage. The second level feels just as spacious as the main level and features a spa-like master bedroom with a private balcony, double closets, and a full bathroom with a walk-in shower. A bright full bathroom and three spacious bedrooms make up the second floor.  Recent updates include a furnace and dishwasher in 2018. A new roof will be installed in Spring of 2021. Schedule a showing today and make this home yours!"""
49900,"608 W Beardsley Ave, Champaign, IL 61820",2.0,1.0,936.0, House for sale,https://www.zillow.com/homedetails/608-W-Beardsley-Ave-Champaign-IL-61820/3224214_zpid/,40.12665939331055,-88.25252532958984,'Great home for the first time home buyer or investor. Cute 2 bedroom I bath bungalow. The outside has just been repainted. Newer roof and furnace.Has had same tenant for last 6 years. Lease is in effect through June 2021. Rent is $660 per month.'
443500,"1504 Waverly Dr, Champaign, IL 61821",4.0,4.0,3556.0, Under Contract,https://www.zillow.com/homedetails/1504-Waverly-Dr-Champaign-IL-61821/3227920_zpid/,40.09880447387695,-88.26960754394531,"'This home has gone through an amazing transformation - all new bathrooms, kitchen, windows and flooring! Beautiful open floor plan with lots of natural light. Contemporary meets traditional in this very functional and family-friendly home.  The kitchen is definitely the focal point with an oversized (over 10\' long!) island, quartz countertops, stainless steel appliances and a 36"" induction cooktop for easy cleaning and faster and safer cooking. No detail has been overlooked, plenty of drawers, cabinets and a wine fridge plus coffee bar to complete the heart of the home.  The sitting room off the kitchen is the perfect place to relax with friends or family and enjoy social gatherings (when the time comes).  The main living area on the first floor includes a large living room with a brick fireplace and a well-lit dining room with recessed lighting.  Family room and living/ dining areas can be closed off for added privacy. Easy access to the enclosed screened porch from the dining and living areas. The screened porch is huge at 24\'x21\' and is the perfect place to entertain and stay out of the elements.  The 2nd floor features 3 updated bathrooms and 4 spacious bedrooms. The master suite provides heated tile floors, walk-in shower, soaking tub, dual vanities with ample drawer space and makeup station. A convenient hall bath also features dual vanities, lots of cabinet space and a privacy glass divider. A separate guest bedroom (or in-law) suite features a private bathroom and additional large bonus room that can be used as an office, a playroom, a reading area and much more! The finished basement can be used as a game room, home gym, movie room or entertainment center! It features a second fireplace and dry bar. The basement also has an additional powder room, workshop and large semi-finished flex-room.  Extras and Details: Oversized garage with plenty of cabinets that can be used as extra storage. Roof in 2016; flooring in 2016. It\'s a short distance to the golf course, too!'"
99000,"2713 Willowpark Dr, Champaign, IL 61821",3.0,1.0,912.0, House for sale,https://www.zillow.com/homedetails/2713-Willowpark-Dr-Champaign-IL-61821/3228926_zpid/,40.100425720214844,-88.29207611083984,"'Great location- close to schools, park, Sholem Aquatic Center, shopping restaurants and on the bus line.  Cute ranch on larger lot with partially fenced yard and covered carports/ patio. Eat-in kitchen with lots of cabinets.  Perfect for first time buyer or investor.'"
374900,"4705 Vahalla Dr, Champaign, IL 61822",4.0,4.0,2498.0, Under Contract,https://www.zillow.com/homedetails/4705-Vahalla-Dr-Champaign-IL-61822/89054631_zpid/,40.10532760620117,-88.3253402709961,"'Lovely Signature built home in Abbey Fields Subdivision. Many high end finishes in this 5 bedroom, 3.5 bath, 3 car garage home. Open floor plan from the living room into kitchen, with gleaming hardwood floors throughout! Kitchen hosts white cabinets, a large island, granite countertops, and a large walk in pantry. Laundry room conveniently located on the second level, connecting to master bedroom walk in closet. Master Suite hosts double vanities and tiled shower. Walk in closets in the other bedrooms. The finished basements hosts the fifth bedroom and a full bath, a family room and storage space.'"
69900,"408 N Prairie St #9, Champaign, IL 61820",1.0,1.0,567.0, Condo for sale,https://www.zillow.com/homedetails/408-N-Prairie-St-9-Champaign-IL-61820/2076838885_zpid/,40.11930465698242,-88.24848937988281,"'Studio CO-OP has a living room, dining room, kitchen, and full bath. Refinished hardwood floors in excellent condition.  Double French doors leading to a private exterior balcony with great western exposure.  The kitchen has a new Whirlpool band range and refrigerator.  Private locked storage room in the basement.  Community laundry in the basement.  The association fee covers heat, water, garbage, recycling, pest control, outdoor maintenance, and cleaning of the common areas.  Located just 1 block north of the grand Westside Park downtown.  Just blocks from Downtown Champaign and near the University of Illinois campus.   Easy Living.'"
72500,"1510 Williamsburg Dr, Champaign, IL 61821",3.0,1.0,1036.0, Under Contract,https://www.zillow.com/homedetails/1510-Williamsburg-Dr-Champaign-IL-61821/3220611_zpid/,40.13116455078125,-88.27256774902344,"""Don't miss out! This is an amazing starter home or a great addition to your investment portfolio. This all brick ranch home sits on a huge corner lot with a fenced yard and mature trees. Enjoy the abundance of natural light from the large front window. Updates in 2020 include: new flooring, fresh paint, and all new windows. Furnace and AC replaced within the last 5 years. Home was also updated with central air.  Make sure to set up your showing ASAP!"""
155900,"1215 W Washington St, Champaign, IL 61821",2.0,2.0,1008.0, House for sale,https://www.zillow.com/homedetails/1215-W-Washington-St-Champaign-IL-61821/3223574_zpid/,40.120113372802734,-88.26688385009766,"""Cute 3 Bedroom Bungalow in Davidson's Subdivision with lots of potential! First floor with an open floor plan featuring the Kitchen, Dining and Living Room. Upstairs offers 2 Bedrooms with a 3rd Bedroom and full Bath in the Basement along with the Laundry Room & Mechanical Room. Privacy Fenced Yard offers a Deck for entertaining. 1 Car Detached Garage. Potential Space (approx 400 SF)  for a Studio Apartment with rough in for Bathroom. Exterior Paint & Roof approx 1 year old."""
278900,"3809 Obsidian Dr, Champaign, IL 61822",4.0,3.0,1911.0, New construction,https://www.zillow.com/homedetails/3809-Obsidian-Dr-Champaign-IL-61822/2075393868_zpid/,40.13386917114258,-88.30487823486328,"'Well Designed floorplan with plenty of room for your family. 4 bedroom, 2.5 bath, and 2 car garage. open concept features Living room with Gas Fireplace. Kitchen will include Granite counters, center island and walk in pantry. Master bedroom provides a large walk in closet, and the master bathroom has dual vanities. This plan has a convenient upstairs laundry room.  Basement is planned to be unfinished, but builder options are available to finish as desired, for additional cost.  Home is under construction, not completed yet.'"
99900,"1712 Parkside Ter, Champaign, IL 61821",3.0,2.0,1373.0, Under Contract,https://www.zillow.com/homedetails/1712-Parkside-Ter-Champaign-IL-61821/3230747_zpid/,40.0955696105957,-88.2783203125,"'Centrally located in Champaign near shops, stores, and restaurants, this property will welcome you home. New HVAC, water heater, and roof in 2015! The charming exterior draws you in with a front deck, perfect for relaxing. A spacious formal dining room with large picture window sets the tone at the front of the home. The eat-in kitchen offers ample cabinet space for storage and also includes laundry hookups. You will want to unwind in the spacious and cozy living room with a gas brick fireplace and natural wood beams. Sliding glass doors lead you to a bright and open sunroom that overlooks the roomy backyard. Retreat to the master bedroom with an attached half bath. The additional 2 bedrooms and full bath are spacious and offer good storage. The detached 1.5-car garage features an impressive insulated storage room. Check it out today!'"
150000,"2303 Barberry Dr, Champaign, IL 61821",3.0,2.0,1310.0, Under Contract,https://www.zillow.com/homedetails/2303-Barberry-Dr-Champaign-IL-61821/3231402_zpid/,40.08964538574219,-88.28314208984375,'Looking for a house to make your own? Look no further. Come check out this 3 bed room and 2 full bathroom home in the much desired Southwood Subdivision. This house has 2 living spaces and a 2 car garage and a fenced in back yard with an enclosed porch!'
159900,"1517 W Park Ave, Champaign, IL 61821",3.0,2.0,1341.0, Under Contract,https://www.zillow.com/homedetails/1517-W-Park-Ave-Champaign-IL-61821/3223219_zpid/,40.117149353027344,-88.27203369140625,"'Come take a look at this well maintained four bedroom, two bathroom home. With many updates throughout, such as a new roof in 2015, kitchen floors in 2019, HVAC system in 2018, new water heater in 2017, new basement windows installed in 2018, new gutters on house and garage in 2019 and new interior paint in 2020! Spacious living spaces and bedrooms this home offers tons of room to entertain and for storage. Additionally this home has a partially finished basement that includes a kitchenette!! You do not want to miss out on this one.'"
231900,"737 Sedgegrass Dr, Champaign, IL 61822",3.0,4.0,2089.0, Under Contract,https://www.zillow.com/homedetails/737-Sedgegrass-Dr-Champaign-IL-61822/65291430_zpid/,40.1234245300293,-88.3071517944336,"'There is plenty of room in this 4 bedroom/ 3 and half bath home in Sawgrass Subdivision.  Traditional floorplan that includes an extra space on the main floor that could be used as an office or den space. This home has great curb appeal and big yard that is fenced for entertaining, gardening and relaxing.  The large finished basement offers a large 4th bedroom, additional living space, full bath and laundry room. The living space in the basement could be used for so many different things such as a media room, exercise space or a great work from home space. Upstairs you will find the master suite with 2 nicely sized bedrooms.  This home has been recently painted on the interior and ready for you to call it home.'"
164900,"1005 W White St, Champaign, IL 61821",2.0,1.0,1325.0, Under Contract,https://www.zillow.com/homedetails/1005-W-White-St-Champaign-IL-61821/3223994_zpid/,40.114131927490234,-88.2608413696289,"'Darling Bungalow on established tree lined street with the lovely features of an older.  New kitchen with stainless appliances and pantry cabinet  and quartz counters, new windows, refinished hardwood floors, rewired, new front door and new laundry closet in kitchen, new vinyl siding.    Large great room with bow window in dining area overlooks the backyard,  Nice patio off kitchen.  Mud room entry off garage. Home inspection has been completed.'"
76500,"408 N State St APT 3, Champaign, IL 61820",1.0,1.0,924.0, Condo for sale,https://www.zillow.com/homedetails/408-N-State-St-APT-3-Champaign-IL-61820/2122495844_zpid/,40.119873046875,-88.24651336669922,"'Historic co-op building in downtown Champaign! The crown moulding in the living room really pops against the neutral color painted walls. The beautiful hardwood floors can be found throughout the living spaces and bedroom. The Seller replaced nearly all of the windows in the unit! There is an 8 x 5 room in the basement for storage needs. Monthly assessment fee of $290 includes: water, sewer, heat, bldg maintenance, and taxes!'"
99900,"2802 Campbell Dr, Champaign, IL 61821",4.0,2.0,1285.0, Under Contract,https://www.zillow.com/homedetails/2802-Campbell-Dr-Champaign-IL-61821/3219397_zpid/,40.14582824707031,-88.27003479003906,"'4br/2ba Ranch, has been recently remodeled and is ready for move in.  New Kitchen offers new cabinets and countertops, and Both Bathrooms remodeled 2020.  New paint, new flooring - 2020. New Roof 2020. Open floorplan with separate laundry room.  Overhead lighting in all rooms!  Newer roof.'"
115900,"1120 W Washington St, Champaign, IL 61821",3.0,2.0,1376.0, House for sale,https://www.zillow.com/homedetails/1120-W-Washington-St-Champaign-IL-61821/3222722_zpid/,40.12049865722656,-88.2647705078125,"'One owner home for the past 75yrs!!! Expansive Ranch home with large living room with planked wood walls. Large bedrooms with exceptional space and windows for allowing tons of light to come in. Oversized Kitchen with lot of counter space and cabinets. Laundry room was moved to the main floor many years ago for modern convenience. Full basement sits under the home allowing tons of storage, hobbies, workshop or small business and has a walk out staircase with steel doors! Dont miss the 3 garage spaces and a lean too for boat or other toys. The 2 car garage also has a heater for outdoor activities. This family home has loads of space in the house, basement and multiple garages and was used to raise a fine family. Make it yours today!'"
175000,"1609 W Healey St, Champaign, IL 61821",5.0,2.0,2148.0, Under Contract,https://www.zillow.com/homedetails/1609-W-Healey-St-Champaign-IL-61821/3226525_zpid/,40.111534118652344,-88.27364349365234,"""Don't miss this rare find house with FIVE bedrooms and 21/2 bath located in the covenient location. First floor offers re-finished hardwood floors through spacious living room with big windows and two bedrooms. New remodeled full bathroom. Fresh paint. The second floor landing is generously sized and would make a great sitting area with three additional bedrooms. Very deep backyard with a privacy fence, mature trees and lovely deck. New built garage."""
228500,"805 Ayrshire Cir, Champaign, IL 61820",4.0,3.0,2651.0, Under Contract,https://www.zillow.com/homedetails/805-Ayrshire-Cir-Champaign-IL-61820/3233771_zpid/,40.09033203125,-88.2563705444336,"'Spacious bi-level, freshly painted on quiet cul-de-sac street. Five minutes or less to the university. Kitchen comes fully equipped with all appliances, plus a nicely sized pantry nearby and includes eating bar. Formal dining area adjoins the formal living room. Sliding glass doors open to an expansive raised deck area overlooking the backyard. Spacious master bedroom includes a divided bath, plus a well planned walk in closet. Two additional bedrooms are located across the hall with larger one having two closet areas. Lower level holds a large family room (24X20), plus fireplace with plenty of space for a TV, pool table, ping pong table, etc., and opens to the patio area. Fourth bedroom (15.2X12.4) is just down the hall from the full bath. Nicely sized laundry room (11.6X15.4), plus a storage area completes the space. Extra wide 2 car garage has bump out for additional storage if needed, plus door to back yard. Good house, lots of space, near elementary school and ready for a new owner!!'"
143900,"510 Lauterbur Ln, Champaign, IL 61822",2.0,2.0,1040.0, Under Contract,https://www.zillow.com/homedetails/510-Lauterbur-Ln-Champaign-IL-61822/72587217_zpid/,40.15610122680664,-88.25301361083984,"'Do not miss your chance to fall in love with this move-in-ready ranch home! Perfectly situated in the Ashland Park subdivision, this beautiful home offers great curb appeal with stunning stone detail and a nicely sized covered porch, creating the perfect place to unwind. This home welcomes you into a functional and easy-going layout with the first bedroom to the left, the entrance to the one-car garage to the right, and a cheerful view to the comfortable living room and back patio with a sliding glass door entrance to the backyard, providing lots of natural light. Additionally, the living room includes vaulted ceilings with an open floor plan with a dining area and updated kitchen adjacent. The kitchen offers breakfast bar seating, lots of cabinets including a pantry cabinet, additional walk-in pantry around the corner, and another window allowing even more natural light to shine in. Off the kitchen is a full bath with another access to the bedroom at the front of the home creating wonderful flow. This home includes two bedrooms and two full baths, one being the full en-suite master that features a large walk-in closet, vaulted ceilings, views of the backyard, and a private full bath that has a step-in shower and ample amount of cabinets for linens. The tranquil backyard provides a full privacy vinyl fence, patio area, paver patio area creating the perfect place for a fire pit, and no backyard neighbors. Peace of mind maintenance includes a high-end energy efficient heat pump furnace and new AC system in 2019, new fence in 2015, and new microwave in 2016. This comfortable home truly is turn key and is conveniently located to walking paths, neighborhood park, bus routes, shopping and restaurants. It will not last long, view it today!'"
649900,"802 W University Ave, Champaign, IL 61820",5.0,4.0,3860.0, House for sale,https://www.zillow.com/homedetails/802-W-University-Ave-Champaign-IL-61820/2079437526_zpid/,40.1165885925293,-88.25598907470703,"""This classic home is located on a premier lot along University Avenue.  You'll find a careful combination of historical charm and character along with modern renovations and updates.  Entering this home you pass through an arched porch with an actual gas lamplight into the marble entry.  Beautiful wood floors grace all of the living spaces in this home and are accentuated by stunning wood trim, molding and railings throughout.  The design of this home was carefully crafted to join large rooms and living spaces in a way to make them cozy and comfortable.  The living room is 27' wide with a stunning fireplace and marble surround.  It is flanked with french doors giving access to a year round sunroom offering windows on 3 sides with loads of natural light.   This room also gives access to the fenced backyard and huge paver patio.  The main level includes a private study with access to the 1/2 bath, a classic dining room and updated kitchen.  The remodeled kitchen features maple cabinets, granite countertops wine fridge and stainless steel appliances.  Off the end of the kitchen sits a mudroom with an additional kitchen prep area, sink and second dishwasher.  On the second floor you will find four spacious bedrooms.  Each with the same beautiful wood floors and unique features of their own; access to the porch, large closets etc.  The master bathroom provides heated floors, a tiled, walk-in shower and double vanities.  The remodeled hall bath is stunning with amazing tile work and a heated self-cleaning air-jet tub! The third floor hosts a private, 5th bedroom with on-suite bath.  It's a fun and unique space perfect for guests!  In the past few years this home has undergone major updates; electrical, plumbing, heating, and AC, insulation, bathrooms, windows, smart locks and thermostats, irrigation system, refurbished slate roof and more."""
115000,"2144 Harbortown Cir #2144, Champaign, IL 61821",3.0,2.0,1542.0, Under Contract,https://www.zillow.com/homedetails/2144-Harbortown-Cir-2144-Champaign-IL-61821/2076984150_zpid/,40.08816909790039,-88.27413940429688,"'Enjoy the spectacular views of Lake Devonshire from the deck of this Lake Front Condo!  This condo is very spacious and offers 3 bdrs, 1.5 baths, cathedral ceiling in the spacious living rm with wood burning fireplace, dining rm, and approx 1,542 sq ft.  Updates include new roof, gutters ... and central air in 2017.  All appliances will stay including the washer/dryer.  The attached garage is spacious and there is ample storage.  The Lake allows for fishing, boating, or a relaxing walk and is maintained by a separate association with an annual fee of $55.  The interior needs some TLC including paint, some floor coverings, and minor repairs.  The condo association has very strong reserves and future plans include improvements to the decks.  Owner selling as is, however, price is reflective of this.  Short commute to the U of I and close to the bus line.  Owner occupied only per covenants.  This unit is priced to sale ... come take a look today!'"
399900,"1604 Congressional Way, Champaign, IL 61822",2.0,3.0,1176.0, New construction,https://www.zillow.com/homedetails/1604-Congressional-Way-Champaign-IL-61822/111934804_zpid/,40.06612014770508,-88.27432250976562,"'This is the last BRAND-NEW luxury zero-lot on popular Congressional Way in Liberty. It is a single zero lot instead of a duplex and has all of the amenities and impeccable quality you have come to expect. Anderson Windows, Custom Cabinetry, Quartz Countertops, Stainless Appliances, All Hardwood/Tile on First Floor, and Fully Landscaped with Sprinkler Irrigation.'"
134900,"3105 W Daniel St, Champaign, IL 61821",4.0,2.0,1537.0, Under Contract,https://www.zillow.com/homedetails/3105-W-Daniel-St-Champaign-IL-61821/3229901_zpid/,40.10803985595703,-88.29843139648438,"""You won't want to miss this wonderful home. These homeowners have loved, cared for and updated many things since they've been here. It is a 4 bedroom, 1 1/2 bath home with 2 living spaces and over 1500 square feet!   The kitchen and dining area are gorgeous and create such a great space for family and friends to gather. Enjoy the kitchen with ceramic tile floors and backsplash. All stainless appliances: the gas stove and microwave are brand new. Dishwasher & fridge 2017. Central air was added to the house when the furnace was replaced in late 2010. The new owner will appreciate brand new siding, new carpet in the bedrooms, new lighting, fresh paint & more.  The backyard is a treat: fenced in (2014) with a deck (2016) and an above ground pool (2014).  The backdoor leads right to the half bath for easy summer entertaining. There is also a patio that flows into the dining area through sliding doors.  The family room was converted in 2016 adding much more space.  All the bedrooms have overhead light/fan combinations.  Don't wait to schedule your appointment.  You won't be disappointed."""
213500,"2738 J T Coffman Dr, Champaign, IL 61822",2.0,2.0,1759.0, Under Contract,https://www.zillow.com/homedetails/2738-J-T-Coffman-Dr-Champaign-IL-61822/89044882_zpid/,40.146575927734375,-88.24974060058594,'SOLD AT LIST'
900000,"7 Greencroft Dr, Champaign, IL 61821",3.0,3.0,3115.0, House for sale,https://www.zillow.com/homedetails/7-Greencroft-Dr-Champaign-IL-61821/3227991_zpid/,40.10151672363281,-88.2607192993164,"'Extensive residence in desirable Greencroft with on the golf course!  Very versatile and innovative floor plan with first floor master (including two large walk in closets and his and her vanities/baths.)  Hardwood floors warm the feel of the kitchen and dining areas.  Walls of windows with sweeping panoramic golf course views line the living room and dining areas and open to large patio for outdoor entertainment.  There is also a library and an office on the first floor, making working from home easy and enjoyable.  Second floor features the second master bedroom.  Take a look today!'"
725000,"1705 Foxborough Ct, Champaign, IL 61822",4.0,6.0,3670.0, House for sale,https://www.zillow.com/homedetails/1705-Foxborough-Ct-Champaign-IL-61822/3197547_zpid/,40.095638275146484,-88.31625366210938,"""Spectacular executive custom built home built to the highest standards.  Originally built for former head Illini football coach,  Ron Zook, at a cost of over $900k.  Gorgeous double entry doors open up into a 2-story foyer and open staircase.  With over 6,000 square feet of finished space this 5 bedroom, 6 bath home in The Trails at Brittany subdivision in Champaign is a terrific buy. Close to private schools, YMCA recreation center, and Carle's new campus. Beautiful hardwood floors throughout including the formal dining room area. The Great room impresses with its  vaulted ceiling and brick fireplace surrounded by custom built-ins. From this room you enter through dbl. glass doors into the executive office with its full wall built-ins. All the family gathering areas flow into the gorgeous kitchen with granite counter tops, center island, and high end appliances.  Huge private 1st floor master, complete with spacious master bath, walk-in shower, and large walk-in closet. Beautiful Italian tile work and heated floors throughout most of the bathrooms. Upstairs includes three large bedrooms, two baths, and walk-in closets. Full finished basement with high ceilings offers a kitchen with bar area, bedroom and 1.5 baths.  Custom HD theater room with elevated movie style seating, workout area, and plenty of storage. Private backyard with professional landscaping and black aluminum fencing.   Subdivision offers a private lake, park, and walking paths to enjoy. Spacious 3 car garage."""
